Video ID,Comment ID,comments
8EJ3zbKTWQ8,UgyOFSJuh24v0h8m1Sh4AaABAg,That's  why  he  promoted  this  song  so  hard    he  wanted  more  people  to  understand  the  real  message  of  this  song      Pizzagate
8EJ3zbKTWQ8,UgzUHD0wa8N5zieWTEh4AaABAg,    The  mansion    The  use  of  old  people      The  fact  that  the  entertainment  is  produced  by  Kids      The  ending    at  3  44  when  the  cake  disappears  there  is  a  picture  of  him      when  he  was  a  kid    Theses  might  be  part  of  the  hidden  message
8EJ3zbKTWQ8,UgzMj_ANfqGKxGtvlsl4AaABAg,Funny  how  OPRAH  has  an  article  on  this  perticular  song  saying    the  song  was  made  for  his  wife    don't  be  fooled  people    Justin  didn't  rape  those  women  either    R    Kelly  tried  to  warn  us  when  he  repeatedly  stated    Its  bigger  than  me    wake  up  
8EJ3zbKTWQ8,UgyOYJdUUne0DbkbFFV4AaABAg,I  feel  terrible  for  judging  on  this  song  when  it  came  out  just  to  know  the  hidden  meanings  behind  it  rn            PS    thank  u  for  488  likes  I  really  hope  people  wake  up  and  know  what  the  media  is  hiding  from  us  and  expose  the  real  truth  of  these  people    
8EJ3zbKTWQ8,UgydqJC8o6KGsvkc4XV4AaABAg,Four  years  ago      I  m  going  to  take  a  small  break  to  figure  out  what  I  want  my  music  to  say  about  myself      Four  years  later  
8EJ3zbKTWQ8,Ugy1dugOltcNTKLyqEd4AaABAg,The  cake  represented  him    The  other  plates  of  food  represent  other  children    I  want  to  cry  
8EJ3zbKTWQ8,UgycsgLowWdwJcni45Z4AaABAg,When  Danny  actually  wrote  this  and  he  is  the  ghost    ghost    producer    His  secret  career      Shhhh
8EJ3zbKTWQ8,UgxzOpg7-sdl9JhSGqZ4AaABAg,Single  life  Yummy    hot  half  naked  girls  dancing  on  you  Married  life  Yummy    old  ladies  and  Jello
8EJ3zbKTWQ8,UgwzHrF-geHut94fOLR4AaABAg,The  kids  playing  the  instruments    basically  symbolizes  the  kids  are  the  entertainment  
8EJ3zbKTWQ8,UgzHdhuJoEVGSL3Ygjh4AaABAg,If  u  see  his  seasons  documentary      it  has  a  scene  that  shows  how  he  was  crying    extremely  anxious  and  feeling  low  while  filming  this  music  video    So  heartbreaking  to  watch    Maybe  it  was  triggering  for  him  being  the  victim  of  pizzagate  
8EJ3zbKTWQ8,UgzfhjcBB4hGoZfRlKl4AaABAg,I  m  not  a  fan  of  Justin    but  this  song  is  important  
8EJ3zbKTWQ8,UgynzoX_UDXke6E3lIB4AaABAg,  That  jet  set  watch  the  sunset  kind  of    anonymous  said  something  about  a  private  jet  used  for  child  trafficking  
8EJ3zbKTWQ8,UgwmMvuKz-_Pb-MWHxF4AaABAg,SI  SE  DAN  CUENTA  EL  VIDEO  EST    SUBTITULADO  A  LA  MAYOR  A  DE  LOS  IDIOMAS  M  S  IMPORTANTES  DEL  MUNDO          OJO  PARA  QUE  TODO  EL  MUNDO  CAPTE  EL  MENSAJE        
8EJ3zbKTWQ8,Ugyu0WsDWwRK_ssw-2d4AaABAg,I  literally  cried  when  he  started  dancing  at  the  end
8EJ3zbKTWQ8,Ugz8NG0pMq2ZrFrBZE54AaABAg,I  feel  like  he  looks  exactly  the  same  but  his  face  got  longer  
8EJ3zbKTWQ8,UgxHN2hqNCkq9L_ARGt4AaABAg,The  message  behind  this  song  is  literally  so  scary  
8EJ3zbKTWQ8,Ugyi7kimHx0K0efaZHp4AaABAg,60    for  his  voice    rest  for  the  music
8EJ3zbKTWQ8,UgzObo9JcMPgfcSEen54AaABAg,cool  bro
8EJ3zbKTWQ8,UgyirzIoIIHcbz8_Pz14AaABAg,Gorgeous  
8EJ3zbKTWQ8,UgyAt3MxR64WM-8b_914AaABAg,so  much  that  he  ate  and  didn't  taste  the  bread  with  olives  v
8EJ3zbKTWQ8,UgwKLfzhT7hvGptSsvR4AaABAg,You  are  my  life  sir    Love  you  very  much  
8EJ3zbKTWQ8,UgyYV9Ypj7qsMMB88B94AaABAg,Too  good  the  clip  even  a  year  later
8EJ3zbKTWQ8,UgwLmoypyJYQfDQ_JTJ4AaABAg,I  don't  know  if  this  is  a  coincidence  but  since  this  pizza  gate  scandal  has  come  to  light  i  have  started  to  see  a  couple  of  articles  on  justin  bieber  that  were  trying  to  defame  him  or  at  the  least  were  trying  to  bring  up  the  bad  things  he  had  done  before  such  as  spitting  on  his  fans  and  now  lil  twist  saying  that  he  accepted  drug  charges  fir  justin  back  in  2013  and  took  a  l  for  him    I  just  don't  get  the  point  of  these  articles  reappearing  just  now  
8EJ3zbKTWQ8,UgzJeFZkHPWJybk9H2x4AaABAg,Love  this  song  
8EJ3zbKTWQ8,UgyiuG7PSsmzpAHi0Id4AaABAg,We  hear  you  Justin    We  got  the  message  and  we  are  here  with  you  
8EJ3zbKTWQ8,UgxXdvNbKbFdl1RlXhN4AaABAg,When  you  open  a  pack  of  trident    The  whole  school    Yeah  you  got  that  yummy  yummy  yummy  yummy
8EJ3zbKTWQ8,UgxfDzEU06mGbCxM4AB4AaABAg,Yumm  yummy    every  day  I  watch  it
8EJ3zbKTWQ8,Ugw2-H3_DUOADFXVjF94AaABAg,Beginning  of  2020    normal  song    July  of  2020      PIZZAGATE  NOW  WE  NOW  THE  MEANING  
8EJ3zbKTWQ8,UgyHgOAwPBLQDh_z1M54AaABAg,This  song  so  special  for  me  I  hope  get  some  good  news  soon  about  my  future  
8EJ3zbKTWQ8,Ugyc9jmvvLzNGoghmUt4AaABAg,  And  everytime  you  come  around  you  get  it  done    thats  so  scary  now
8EJ3zbKTWQ8,Ugz5HI18QC50YRT7JBR4AaABAg,2010      Baby    baby    baby            2015      Sorry    sorry    sorry            2020      Yummy    yummy    yummy          
8EJ3zbKTWQ8,Ugx8wDFq7RRD9nJKp-F4AaABAg,Nevera  ay  never
8EJ3zbKTWQ8,UgwUnZSWoIbRuGwv_gx4AaABAg,Album    purpose    will  never  be  topped  
8EJ3zbKTWQ8,Ugx3mPgy9aMr-Ws1c9B4AaABAg,Yo  this  is  actually  so  sad    I  feel  so  bad  for  ever  dissing  this  song    The  baby  pic  at  the  end        just  stay  safe  Justin  so  sorry  man
8EJ3zbKTWQ8,UgzGIZKDUdLbxIEH3ol4AaABAg,I  m  actually  so  surprised  at  how  much  people  are  actually  still  talking  about  pizzagate  and  the  meanings  to  the  visuals  of  Justin  s  video    This  is  fricken  great  guys    Keep  talking  about  it      It  happens  too  often  in  this  industry  where  they  sexually  abuse  children    women  and  men      No  more  keeping  it  in  the  dark      KEEP  TALKING  ABOUT  IT      make  the  comfortable  UNCOMFORTABLE  so  no  more  babies    no  more  innocent  souls  and  NOT  ONE  MORE  PERSON  is  harmed    It  s  a  far  stretch  but  seeing  everyone  s  dedication  to  this  is  really  amazing        
8EJ3zbKTWQ8,Ugxqi0yBD0YwBLJFg654AaABAg,guys  his  facial  expressions  it  s  not  like  he  s  just  singing  it  s  like  he  s  singing  at  you  to  try  and  make  you  understand
8EJ3zbKTWQ8,UgxGO9VNxMBT3NbtNR94AaABAg,He  is  27  next  year    For  the  record        he  isn't  suicidal  
8EJ3zbKTWQ8,UgyOO1HLpjNbWBhuoWp4AaABAg,it's  so  sad  how  we  were  making  fun  of  Justin  Bieber  at  first  when  this  song  came  out    Now  we  feel  guilty    sorry  Justin  
8EJ3zbKTWQ8,UgzPxxSav59O7RclPRt4AaABAg,Protect  Justin  if  he  dies  randomly  SOMEBODY  killed  him  
8EJ3zbKTWQ8,Ugy60mLc_Fco7fimEyN4AaABAg,Everyone  6  months  ago    this  music  video  is  trash  lmaooo  desperate      Everyone  after  pizzagate    yo                  Update    so  I  went  to  bed  after  researching  about  pizzagate  for  HOURS  and  woke  up  seeing  Justin  Bieber  trending  on  twitter    I  thought  more  people  were  starting  to  hear  about  pizzagate    turns  out    he  was  accused  of  sexual  assault  by  a  couple  women  and  now  he  s  being    canceled      I  don  t  wanna  be  THAT  person  but  it  seems  sketchy  to  me    I  m  neutral  about  this  rape  situation    I  side  more  with  the  victim  but  I  won  t  take  it  as  hard  fact  until  I  hear  proof    More  and  more  people  were  learning  about  pizzagate  in  the  last  three  weeks  and  suddenly  his  rape  allegations  come  up  and  now  more  people  are  talking  about  how  he  s  a  rapist  than  how  the  music  industry  is  run  by  evil  pedophiles    Even  fucking  well  known  politicians  are  apart  of  this  pedophile  sex  cult    the  royal  family  of  the  UK  is  involved  too    All  I  wanna  say  is  that  if  all  these  rape  allegations  are  true    Justin  must  do  his  time  in  prison    but  don  t  let  that  distract  us  all  from  the  fact  that  our  countries  and  our  entertainment  industry  remains  UNTOUCHED  while  they  rape    torture  and  traffic  children  
8EJ3zbKTWQ8,UgzB4lkHMmqog6V5yW94AaABAg,  JUSTIN  ISN'T  SUICIDAL    IF  HE  DIES    HE  GOT  KILLED  
8EJ3zbKTWQ8,UgyUOIh4RJWW1GcGtE54AaABAg,Pay  attention  to  how  all  the    rich  people    are  touching  all  up  on  Justin  below  the  waste
8EJ3zbKTWQ8,UgyOgixgT7OFllJbIWp4AaABAg,GENTE  ESTO  ES  VERDAD    JUSTIN  CON  ESTA  CANCI  N  TRATA  DE  DECIRNOS  ALGO  Y  NO  ES  CASUALIDAD  QUE  AL  FINAL  DEL  VIDEO  APARAZCA  EL  DE  NI  O  EN  UN  PLATO  DANDO  A  ENTENDER  TODA  ESTA  TRATA  DE  PED  FILOS  Y  TRATA  INFANTIL  DE  PIZZAGATE    NO  HAY  QUE  CALLARNOS  
8EJ3zbKTWQ8,UgzG0XK3b2dsG5AoCnh4AaABAg,i  think  justin  might  even  be  willing  to  die  for  people  to  wake  up    thats  why  he  wanted  this  song  to  be  streamed  so  badly    he  wants  us  to  wake  up    SAVE  OUR  CHILDREN  
8EJ3zbKTWQ8,Ugy82okGJ3hUauNO0Oh4AaABAg,And  the  fact  that  children  are  playing  the  instruments          they  re    entertaining    the  party        
8EJ3zbKTWQ8,UgxaWWWLyDzlm27pRYZ4AaABAg,Justin  s  been  through  some  shit  man    it  s  obvious  what  he  s  trying  to  tell  us    If  anything  happens  to  him    we  ll  know  why
8EJ3zbKTWQ8,UgxOXHZ1XyjLRozVX1l4AaABAg,People  are  so  blinded  by  celebrities  and  don  t  even  notice  the  darkness  the  truth  behind  celebrities
8EJ3zbKTWQ8,UgwZ-hPYqDZdsqeWXFt4AaABAg,I  was  honestly  more  interested  in  Justin  s  hair  than  the  whole  video
8EJ3zbKTWQ8,Ugxxms_Jiied9KMTnD54AaABAg,  You  re  incriminated    no  disguise    You  ain  t  never  running  low  on  supplies    
8EJ3zbKTWQ8,UgyrT28NLsKUnKDxZS94AaABAg,I  love  seeing  so  many  people  in  the  comment  section  realizing  and  diving  deeper  into  the  true  meaning  of  the  song  rather  than  simply  labelling  it  as  a    bad  song    and  overlooking  it    If  Justin  does  die  all  of  sudden  like  other  celebrities  who  were  going  to  expose  Pizzagate  like  Micheal  Jackson  or  Avicii    then  that  will  simply  prove  that  the  meaning  of  this  song  is  true    We're  all  slowly  becoming  aware    The  more  people  who  realize  what  these  children  have  to  go  through  behind  the  scenes  the  more  children  of  the  future  we  can  save    Everyone  share  the  real  meaning  of  the  song  with  as  many  people  as  you  can    The  truth  will  be  revealed  
8EJ3zbKTWQ8,UgzfSBg0QHsibEZUJep4AaABAg,At  02  21  his  chin  gets  weirdly  longer  
8EJ3zbKTWQ8,UgyLBSJvTFjzE2nJVxV4AaABAg,if  justin  dies  by    suicide    we  ll  know  it  was  a  murder    time  to  wake  up  people
8EJ3zbKTWQ8,UgxyrqTNOwFY25o-TuZ4AaABAg,I  like  the  song  is  so  good
8EJ3zbKTWQ8,Ugwrgo8XJNdRaADeZIB4AaABAg,Best  song  of  world  
8EJ3zbKTWQ8,UgxrD8vUaJ3TyNI7AN94AaABAg,Tom      Bellas  na  playstation  a  to  3
8EJ3zbKTWQ8,Ugx6XJSRCPqlCc79vLl4AaABAg,  Until  now    no  one  can  beat  Justin  Bieber  Fame  
8EJ3zbKTWQ8,UgwnCXE3IsNywzo5HGp4AaABAg,the  pizzagate  theory  would  make  sooo  much  more  sense  as  to  why  he  posted  babies  on  his  Instagram  to  promo  the  song
8EJ3zbKTWQ8,UgzGsSF2Zb2CijO-K1p4AaABAg,His  voice  is  like  magic    in  my  ear
8EJ3zbKTWQ8,UgzoU6G95u6Dqyr3dsd4AaABAg,Yummy  yummy  haha  james  cordan  nailed  it
8EJ3zbKTWQ8,UgycjXFATS35i_UYiOd4AaABAg,The  Violin  at  the  start    was  a  thing  of  beauty  
8EJ3zbKTWQ8,UgxVkgkkpxlF2SGNVot4AaABAg,Omg  is  perfect
8EJ3zbKTWQ8,UgzwRtPwnQFBaLsi2gh4AaABAg,This  is  old  but  remains  gold
8EJ3zbKTWQ8,UgzORKxhf0uH-4BOxth4AaABAg,Love  this  song  
8EJ3zbKTWQ8,UgxFx3aXR7W5wpLZ_vZ4AaABAg,Yeah  love  your  music
8EJ3zbKTWQ8,UgyPKPSSDub9UcgQhVd4AaABAg,Crazy  how  he  really  wanted  us  to  listen  to  this  and  i  just  laughed  cuz  he  looked  like  a  crackhead    Whole  time  he  s  tryna  to  tell  us  something  very  important    In  the  beginning  when  he  was  staring  at  the  camera  it  was  one  of  those    listen  to  what  I  m  saying  
8EJ3zbKTWQ8,UgxrIQQ-F7NMYQm_YlR4AaABAg,Hater  are  the  ones  who  don  t  understand  yummy  food
8EJ3zbKTWQ8,UgzcbbCNJMhJxVOKUql4AaABAg,There  s  454k  likes  in  this  Video      If  you  find  mine  you  are  the  best  legend  ever            
8EJ3zbKTWQ8,UgzDrN5Bp8ONaZUTF_x4AaABAg,this  song  hits  different  on  mute
8EJ3zbKTWQ8,UgwqO7s9DcODlcwPZvh4AaABAg,Cant  believe  its  been  a  year
8EJ3zbKTWQ8,UgzhAbNgr6RnxUNZE3l4AaABAg,Its  so  beri  beri  good
8EJ3zbKTWQ8,UgwCBOYdLIg9kRbVB4t4AaABAg,It  all  makes  sense  now  doesn't  it    we  were  all  confused  at  first  at  this  song  and  everyone  was  saying  why  is  he  trying  so  hard  to  promote  it  He  wanted  us  to  realise  and  get  the  message    
8EJ3zbKTWQ8,Ugy648jHDBOZk6pV9AR4AaABAg,Maybe  the  reason  he  s  saying    you  got  that  yummy    is  because  thats  what  was  said  to  him    and  thats  what  they  say  to  the  kids  they  assaulted  around  him  
8EJ3zbKTWQ8,UgxvST7EoppFsdpPDZd4AaABAg,All  the  food  is  related  to  children    Jello    fries    cheese  puffs    cakes        all  things  that  children  would  be  drawn  to    Does  it  represent  adults  consuming  children    Or  them  luring  them  in  like  a  pedo  does  with  candy  
8EJ3zbKTWQ8,UgxpKUZFV2N9CTgVATx4AaABAg,Someone    so  how  did  this  song  come  to  your  mind    Justin    Well  I  was  hungry
8EJ3zbKTWQ8,UgygTgAQLDa_gqw6dUp4AaABAg,The  scariest  part  is  that  at  the  end  he  put  a  picture  of  his  younger  self    It  could've  been  any  other  picture  but  this  one  was  chosen        
8EJ3zbKTWQ8,UgxTGS5C8IuGEJ-4D694AaABAg,If  they  do  something  to  Justin  were  all  coming  for  them
8EJ3zbKTWQ8,UgxOfLiYbhte3K0amCl4AaABAg,rip  to  all  the  kids  who  lost  there  lives  due  to  these  monsters
8EJ3zbKTWQ8,UgxbJOBn19UFkgM-h8N4AaABAg,i  love  the  Look  and  it  looks  so  good  and  the  Stio
8EJ3zbKTWQ8,UgxOcUkId40cbFrof6V4AaABAg,Now  he  is  being  accused  of  sexual  assault    Normally  I  wouldn't  doubt  a  woman  but  he  has  proof  backing  up  his  story          the  elite  isn't  gonna  let  you  expose  them    Stay  in  Canada    JB  If  you  can          
8EJ3zbKTWQ8,UgxLobrBq0oE5t7yrFF4AaABAg,I  love  your  songs      And  love  you  
8EJ3zbKTWQ8,UgxYB1fMUvmGu3aSxb54AaABAg,The  best  song
8EJ3zbKTWQ8,Ugwl045zjrphwxKLeEt4AaABAg,I  seriously  thought  this  was  a  romantic  song  
8EJ3zbKTWQ8,UgyP7OclW6YMBgd-SEp4AaABAg,When  he  says    yeah  babe  yeah  babe    he  still  sounds  like  2010  Bieber
8EJ3zbKTWQ8,Ugyn8kjA5wGTWhIA9-14AaABAg,Justin    Yummy    Yummy    Yummy  Dross    Que  lo  violaron  dice
8EJ3zbKTWQ8,UgzBTtpQsNIFsSyOXLJ4AaABAg,Love  form  Nepal  
8EJ3zbKTWQ8,UgxUzhHYNCRcOOTYPhR4AaABAg,I  love  your  song  you  inspire  me  to  be  a  singer  make  more    
8EJ3zbKTWQ8,Ugwo1pG5EXrg2vALgFl4AaABAg,Wait  I  thought  this  song  was  old  but  it  was  just  last  year  2020  right  before  COVID  wow
8EJ3zbKTWQ8,UgwUXV8Mq_KdPswtNOJ4AaABAg,The  video  has  such  a  dark  story  to  it  
8EJ3zbKTWQ8,UgyJTi-Eq3SGiGxZ5uB4AaABAg,Your  the    BEST  
8EJ3zbKTWQ8,UgyeaP7hJvfydRQa1rt4AaABAg,Yo        I'm  not  into  conspiracies  or  even  a  fan  of  Justin  Bieber  but  this  is  absolutely  trying  to  say  something    The  baby  pic  at  the  end    the  handkerchief    honestly  just  the  look  in  his  eyes  the  entire  video  says  SOMETHING    I'm  scared  for  him  
8EJ3zbKTWQ8,Ugx4Yv7M8m-7KWkiRIN4AaABAg,This  song  is  so  yummy  yummy  
8EJ3zbKTWQ8,UgzU_NMnL0aEJ9iECfx4AaABAg,this  is  my  favorite  song
8EJ3zbKTWQ8,UgzvpJqX2kQwSCQ8BOR4AaABAg,I  love  this  song  sooooo  much
8EJ3zbKTWQ8,UgxTp93tduet3cV63mN4AaABAg,I  like  this  song
8EJ3zbKTWQ8,Ugylnwf6ulLTv50dJnB4AaABAg,This  song  actually  makes  me  feel  a  bit  sick  because  all  I  can  think  about  his  him  doing  that  licking  action
8EJ3zbKTWQ8,UgxCq_uWrzyBz_ipnqd4AaABAg,He  is  literally  eating  bread  with  cherries  at  the  start
8EJ3zbKTWQ8,UgxC3Ty-2PcHQe8hY_14AaABAg,Yummy  yummy  yum  yum  Delicious
8EJ3zbKTWQ8,UgxY2_0VDJx3WXsdsOB4AaABAg,he  still  looks  young  in  this
8EJ3zbKTWQ8,Ugy3ihWFzWdp0Sz6Pkd4AaABAg,Lost  love  from  india
8EJ3zbKTWQ8,UgzHNuQZz0n5OZKosa54AaABAg,Dancing  on  dining  table  is  illegal  in  India  
8EJ3zbKTWQ8,UgxY_qZjKVAAWDVvkNJ4AaABAg,Is  it  me  or  does  JB  look  like  Lauv  a  bit  in  this  
8EJ3zbKTWQ8,Ugzrv9wA_EDM4-LohMF4AaABAg,I  love  this  song
8EJ3zbKTWQ8,UgwqBavhoi8DQiDbgpl4AaABAg,If  you  look  closely    there  isnt  one  frame  in  this  video  that  doesnt  feature  both  blue  and  pink  as  the  main  colour  theme    Both  colours  that  within  society  represent  young  boys  and  girls
8EJ3zbKTWQ8,UgxUMvas9HrirMM4_NN4AaABAg,EVERYONE  REMEMBER    JUSTIN  IS  NOT  SUICIDAL    HE  IS  NOT  TROUBLED    HE  IS  BETTER    IF  HE  GOES  MISSING  OR  KILLS  HIMSELF    HE  WAS  MURDERED  
8EJ3zbKTWQ8,Ugz23_YE_87bJ4Q3SaJ4AaABAg,  All  these  Pizzagate  theories  and  everything  from  Hollywood  is  already  giving  me  nightmares    it  literally  makes  you  realize  that  the  entire  industry  is  rotten          And  the  death  ticks  of  celebrities  the  27  years  will  have  some  relationship              
8EJ3zbKTWQ8,Ugw7GQXqTrgxtSRAmH94AaABAg,This  song  has  a  meaning  behind  it    he  s  talking  about  pizza  gate  
8EJ3zbKTWQ8,UgykEggjrJd0jYj-bw94AaABAg,This  whole  music  video  is  basically  a  meaning  behind  of  the  pizzagate    and  the  pedo  ring    that  s  why  he  was  begging  everyone  to  stream  it    so  people  could  at  least  notice  the  secret  message  on  this  music  video    but  we  took  it  in  wrong  way    i  really  hope  nothing  happens  to  him    everyone  is  a  human  and  this  world  is  so  cruel  and  evil
8EJ3zbKTWQ8,UgxzPXhzkRjZIS75QdN4AaABAg,if  you  look  closely    all  of  the  entertainers  are  children      when  the  room  goes  blue    showing  that  the  drugs  have  kicked  in    the  children  are  gone  and  it  s  filled  with  adults  now        also    right  before  the  room  goes  blue    Justin  strips  off  his  sweatshirt    it  s  crazy  how  at  the  peak  of  the  drug  s  effect    Justin  strips  off  his  clothes  and  all  the  children  go  missing  and  it  s  filled  with  old  men  and  women  and  one  of  the  men  looks  like  Jeffery  Epstein
8EJ3zbKTWQ8,UgxJYMpNNUUFflghL-54AaABAg,i  was  never  really  a  big  fan  of  him  but  i  feel  so  bad
8EJ3zbKTWQ8,UgxSaEqaU_vEC9Xf0eJ4AaABAg,The  end  of  the  song  where  the  cake  gets  replaced  by  a  picture  of  his  younger  self    it  feels  like  he  is  stating  he  s  a  victim  of  whatever  happened  that  night  
8EJ3zbKTWQ8,UgyM8rtNUAh5ye7Yg1t4AaABAg,January  2020      people  coming  here  to  make  jokes    June  July  2020      people  coming  here  to  understand  the  real  meaning  
8EJ3zbKTWQ8,UgwgAEOsPYAyPCHqZBZ4AaABAg,Now  we  know  why  Justin  was  trying  so  hard  and  was  literally  telling  us  to  stream  it    he  wanted  to  show  us  the  truth  so  bad  and  we  hated  on  him  and  called  him  desperate    Poor  him  
8EJ3zbKTWQ8,Ugwxe-TQKSCBGZpfYcF4AaABAg,THE  FACT  THAT  THERE  WAS  ONLY  ONE  SHORT  SCENE  OF  A  KID  PLAYING  THE  VIOLIN    Representing  that  the  celebrities  were  entertained  by  CHILDREN                  AHHHHH  GUYS  WE  ARE  HERE  TO  DISMANTLE  THE  ELITE  PUPPETS          
8EJ3zbKTWQ8,Ugz4TZhStUC7FNa9Srd4AaABAg,I  wasn  t  going  to  believe  the  conspiracy  theories    but  after  that  last  scene    It  s  too  weird  not  to  be  true  
8EJ3zbKTWQ8,Ugw9_kwVzkd97_myCFl4AaABAg,Anyone  else  notice  how  he  uncomfortable  looks      the  kids  and  they  made  awkward  eye  contact  before  he  begins  singing    Almost  like  he  is  acknowledging  'seeing'  them  and  their  pain  
8EJ3zbKTWQ8,Ugy12EQBeKsH3PwAoQZ4AaABAg,He  is  just  siting  at  a  table  and  eating  for  this  whole  song
8EJ3zbKTWQ8,UgwMRgFR_GXzAMd8nm94AaABAg,  Justin  Bieber  committed  suicide    please    i  don  t  want  to  hear  this    Let  s  stop  this    spread  the  message  real  fans    
8EJ3zbKTWQ8,UgyN3kdfj2RpTihqw_Z4AaABAg,Great  song  ever
8EJ3zbKTWQ8,UgwhT1phs8MLViHiP454AaABAg,Yummy  
8EJ3zbKTWQ8,UgynCyGs1ZVobmGiLAB4AaABAg,A  lot  of  yummy  
8EJ3zbKTWQ8,UgycAXr4n9sW5c4B2yd4AaABAg,  A  day  without  haters  is  like  a  day  without  fun  
8EJ3zbKTWQ8,UgyA0mT-ljiOy91tDMR4AaABAg,Love  the  cat  part
8EJ3zbKTWQ8,Ugz_9qFTs2F68vhThMF4AaABAg,Me  on  my  cheat  day  
8EJ3zbKTWQ8,UgzPpDdvZA8HILFwRRp4AaABAg,I  like  his  hairs  I  love  pink  it's  sooo  cool  and  a  amazing  voice
8EJ3zbKTWQ8,UgyybGHYoGgz-meqPAR4AaABAg,It  s  official  he  really  is  Katy  Perry  s  son
8EJ3zbKTWQ8,Ugxg1bqB8VCMBfmcNC14AaABAg,This  is  the  best  song  of  all  time    Change  my  mind  
8EJ3zbKTWQ8,UgxApqmBjHQ379SrhZ94AaABAg,at  the  end  when  the  cake  switches  to  a  picture  of  him  as  a  kid  just  adds  to  the  fact  that  the  food  represents  children  like  in  pizzagate
8EJ3zbKTWQ8,UgwIBzOihlVjvVrWOxt4AaABAg,Everyone    THIS  SONG  IS  SEXUAL      Me      cannibalism  
8EJ3zbKTWQ8,UgwJx7wRFbT9KDg-yyB4AaABAg,So  yummy  song  love  you  
8EJ3zbKTWQ8,UgwZsjUU27LUE_R4_Fx4AaABAg,Lovely  song  brooo
8EJ3zbKTWQ8,Ugwr8h-XshZ70_y_6yN4AaABAg,If  the  world  is  against    Justin    Then  the      Beliebers    are  against  the  world    BECAUSE  HE  BRIGHTENED  OUR  WORLD  AND  GAVE  US  THE  REASON    TO  SMILE
8EJ3zbKTWQ8,Ugx6sqdwWZdIJasAkrN4AaABAg,The  song  is  really  yummy
8EJ3zbKTWQ8,Ugz5DoaC5GVBNZWx0Jh4AaABAg,It's  addicted  
8EJ3zbKTWQ8,Ugxw-vuDHk7H7fxYaPR4AaABAg,Justin    in  4  months  454k  comments    6ix9ine    464k  comments  in  one  day
8EJ3zbKTWQ8,UgxwrjafkwB9Ck1lHJZ4AaABAg,This  the  biggest  artist  power    he's    back  4  years  later  and  now  he  break  the  every  record  now  he  is  on  the  top  number  1  artist  
8EJ3zbKTWQ8,UgzKVN9OGtInnZTnwHd4AaABAg,Anyone  notice  the  beginning  where  he  s  walking  through  some  kind  of  kitchen  and  get  a  vivid  memory  of  the  security  camera  videos  when  that  girl  went  in  the  kitchen  of  a  hotel  after  going  to  a  hotel  party  and  was  never  seen  coming  out          
8EJ3zbKTWQ8,UgwFtIRjIIQagNqD2SZ4AaABAg,I  love  your  songs
8EJ3zbKTWQ8,UgzeE0GOi8hKYbdlBi54AaABAg,I  loooove  tour  song  OMG
8EJ3zbKTWQ8,UgzPDjPfcLGxy9zFamB4AaABAg,I  love  this  song            And  intreating  thing  is  tgat  this  song  was  lunch  at  my  b  day    4  jan
8EJ3zbKTWQ8,Ugz1luiHID0gc-NEqU54AaABAg,EU  GOSTU  DE      INHAME    INHAME    INHAME
8EJ3zbKTWQ8,UgzZYvVuaKSc-Xyh5q94AaABAg,this  son  fack
8EJ3zbKTWQ8,UgyAip5A0D7MbwIo09V4AaABAg,i  like  justins  tattoos  they  look  cool    
8EJ3zbKTWQ8,UgyDWaX4eGOJOcx_bt94AaABAg,2010    Baby  Baby    Baby  2020    Yummy  Yummy    Yummy  
8EJ3zbKTWQ8,UgxHBHBJyqgXHppEOo54AaABAg,On  February    about  a  month  after  the  video  was  released    I  learned  about  the  dark    real  meaning  of  this  song    and  have  been  telling  everyone  around  me  about  it    and  I  swear    most  of  them  laughed  at  me    Now  thanks  to  Anonymous  I  can  say  DUDE  I  TOLD  YOU  
8EJ3zbKTWQ8,UgyJ-RBHXs9I64N9t0l4AaABAg,Love  the  song  
8EJ3zbKTWQ8,Ugz11KVIPTnQig840Wx4AaABAg,This  is  epiccc
8EJ3zbKTWQ8,UgzLLmLtLpn_Dc0soGl4AaABAg,My  favourite  past  time  is  sorting  comments  by  new  on  popular  videos  and  looking  at  the  weird  things  people  post  
8EJ3zbKTWQ8,Ugwo6z2M8CIYQKPFBBB4AaABAg,I  LOVE  YOUR  SONG  BIG  FAN    BRO  FROM  INDIA    IS  REALY  LOVE  YOU
8EJ3zbKTWQ8,UgwsUMMuoqeu71nl8b54AaABAg,The  lyrics    you're  incriminating    No  disguise    You  ain't  never  running  low  on  supplies    pizzagate  is  real    Blow  this  wide  open  Justin  
8EJ3zbKTWQ8,Ugy8ObZ3WhQguwJIlL14AaABAg,this  better  be  in  rewind  2020      
8EJ3zbKTWQ8,Ugw5qDDUloCZVbIXIiN4AaABAg,l  Love  This  music  really
8EJ3zbKTWQ8,Ugy8xZqJLLFqucFF3PZ4AaABAg,Why  do  we  tell  actors  to    break  a  leg        Because  every  play  has  a  cast    
8EJ3zbKTWQ8,UgxdhEyYZsQ_HpqtZql4AaABAg,Everyone  this  really  is  a  hit        Me  looking  at  at  food  supplies  me  lucky  af
8EJ3zbKTWQ8,Ugx_seNEIucqA5ruTnF4AaABAg,Nice  song
8EJ3zbKTWQ8,UgyBjwSeRXVrznBBsrt4AaABAg,Lovely  song
